PageRank,author,title,year
4.922201184998743e-05,"H.J. LooijengaLeendert,VerkerkAnnemieke J.M.H.,de GrootNathan,HochbergAbraham A.,OosterhuisJ. Wolter",['H19 in normal development and neoplasia'],1997
4.922201184998743e-05,"BrayFreddie,RichiardiLorenzo,EkbomAnders,PukkalaEero,CuninkovaMartina,MøllerHenrik",['Trends in testicular cancer incidence and mortality in 22 European countries: Continuing increases in incidence and declines in mortality'],2006
4.922201184998743e-05,"HoneckerFriedemann,StoopHans,MayerFrank,BokemeyerCarsten,CastrillonDiego H,LauYun-Fai Chris,LooijengaLeendert H J,OosterhuisJ Wolter",['Germ cell lineage differentiation in non-seminomatous germ cell tumours'],2006
4.922201184998743e-05,"VeltmanImke,van AsseldonkMartien,SchepensMarga,StoopHans,LooijengaLeendert,WoutersCokkie,GovaertsLutgarde,SuijkerbuijkRon,van KesselAd Geurts",['A novel case of infantile sacral teratoma and a constitutional t(12;15)(q13;q25) pat'],2002
4.922201184998743e-05,"GiwercmanAleksander,SkakkebækNiels E.","['Carcinoma in situ of the Testis:\nBiology, Screening and\nManagement']",1993
4.922201184998743e-05,"BraigMelanie,SchmittClemens A.",['Oncogene-Induced Senescence: Putting the Brakes on Tumor Development'],2006
4.922201184998743e-05,error,error,
4.922201184998743e-05,WylieChris,['Germ Cells'],1999
4.922201184998743e-05,"DieckmannKlaus-Peter,KulejewskiMagdalena,PichlmeierUwe,LoyVolker",['Diagnosis of Contralateral Testicular Intraepithelial Neoplasia (TIN) in Patients with Testicular Germ Cell Cancer: Systematic Two-Site Biopsies Are More Sensitive Than a Single Random Biopsy'],2007
4.922201184998743e-05,"AndersonRobert,CopelandTrevor K.,SchölerHans,HeasmanJanet,WylieChristopher",['The onset of germ cell migration in the mouse embryo'],2000
4.922201184998743e-05,"LawsonK. A.,DunnN. R.,RoelenB. A.J.,ZeinstraL. M.,DavisA. M.,WrightC. V.E.,KorvingJ. P.W.F.M.,HoganB. L.M.",['Bmp4 is required for the generation of primordial germ cells in the mouse embryo'],1999
4.922201184998743e-05,"WalterJörn,PaulsenMartina",['Imprinting and disease'],2003
4.922201184998743e-05,"VeltmanImke,VeltmanJoris,JanssenIrene,Hulsbergen-van de KaaChristina,OosterhuisWolter,SchneiderDominik,StoopHans,GillisAd,ZahnSusanne,LooijengaLeendert,GöbelUlrich,van KesselAd Geurts",['Identification of recurrent chromosomal aberrations in germ cell tumors of neonates and infants using genomewide array-based comparative genomic hybridization'],2005
4.922201184998743e-05,"StallockJames,MolyneauxKathy,SchaibleKyle,KnudsonC. Michael,WylieChristopher",['The pro-apoptotic gene Bax is required for the death of ectopic primordial germ cells during their migration in the mouse embryo'],2003
4.922201184998743e-05,"HartAdam H.,HartleyLynne,IbrahimMarilyn,RobbLorraine","['Identification, cloning and expression analysis of the pluripotency promoting Nanog genes in mouse and human']",2004
4.922201184998743e-05,"VELTMANIMKE M.,SCHEPENSMARGA T.,LOOIJENGALEENDERT H. J.,STRONGLOUISE C.,VAN KESSELAD GEURTS",['Germ cell tumours in neonates and infants: a distinct subgroup?'],2003
4.922201184998743e-05,SuraniM.Azim,['Imprinting and the Initiation of Gene Silencing in the Germ Line'],1998
4.92271815326348e-05,"O’ShaughnessyP.J.,WillertonL.,BakerP.J.",['Changes in Leydig Cell Gene Expression During Development in the Mouse1'],2002
4.92271815326348e-05,"FlückChrista E.,MillerWalter L.,AuchusRichard J.","['The 17, 20-Lyase Activity of Cytochrome P450c17 from Human Fetal Testis Favors the Δ<sup>5</sup>Steroidogenic Pathway']",2003
4.922983112055999e-05,LebovitzRuth M.,['Delayed Diagnosis in Congenital Adrenal Hyperplasia'],1984
4.9230757172692805e-05,"SeidellJacob C.,BjörntorpPer,SjöströmLars,KvistHenry,SannerstedtRune","['Visceral fat accumulation in men is positively associated with insulin, glucose, and C-peptide levels, but negatively with testosterone levels']",1990
4.923644271822799e-05,"KlinkA.,SchiebelK.,WinkelmannM.,RaoE.,HorsthemkeB.,LudeckeH.-J.,ClaussenU.,SchererG.,RappoldG.",['The human protein kinase gene PKX1 on Xp22.3 displays Xp/Yp homology and is a site of chromosomal instability'],1995
4.923644271822799e-05,"McElreaveyKen,KrauszCsilla",['Male Infertility and the Y Chromosome'],1999
4.923644271822799e-05,"DunsmuirWD,EdwardsSM,LakhaniSR,YoungM,CorbishleyC,KirbyRS,DearnaleyDP,DoweA,Ardern-JonesA,KellyJ,EelesRA","['Allelic imbalance in familial and sporadic prostate cancer at the putative human prostate cancer susceptibility locus, HPC1']",1998
4.923644271822799e-05,"McLachlanR I,WrefordN G,O'DonnellL,de KretserD M,RobertsonD M",['The endocrine regulation of spermatogenesis: independent roles for testosterone and FSH'],1996
4.923644271822799e-05,"MyersMichael P.,TonksNicholas K.",['PTEN: Sometimes Taking It Off Can Be Better than Putting It On'],1997
4.923644271822799e-05,"LauEduardo C.,MohandasThuluvancheri K.,ShapiroLarry J.,SlavkinHarold C.,SneadMalcolm L.",['Human and mouse amelogenin gene loci are on the sex chromosomes'],1989
4.923644271822799e-05,"Jackson-CookColleen,BaeVictoria,EdelmanWilliam,BrothmanArthur,WareJoy",['Cytogenetic characterization of the human prostate cancer cell line P69SV40T and its novel tumorigenic sublines M2182 and M15'],1996
4.923644271822799e-05,"GläserBirgitta,GrütznerFrank,WillmannUlrike,StanyonRoscoe,ArnoldNorbert,TaylorKay,RietschelWolfgang,ZeitlerSylvia,ToderRoland,SchemppWerner","['Simian Y Chromosomes: species-specific rearrangements of DAZ, RBM, and TSPY versus contiguity of PAR and SRY']",1998
4.923644271822799e-05,HunterTony,['THE CROONIAN LECTURE 1997. The phosphorylation of proteins on tyrosine: its role in cell growth and disease'],1998
4.923644271822799e-05,"DaveBhavana J.,HopwoodVicki L.,SpitzMargaret R.,PathakSen",['Sex chromosome abnormalities in lung cancer patients'],1996
4.923644271822799e-05,"CooneyK. A.,HuangL.,SandlerH. M.,LangeE.,LangeK.,MiesfeldtS.,McCarthyJ. D.,MontieJ. E.,OesterlingJ. E.",['Prostate Cancer Susceptibility Locus on Chromosome 1q: a Confirmatory Study'],1997
4.923644271822799e-05,MazeyratS,['Rodent Y chromosome TSPY gene is functional in rat and non-functional in mouse'],1998
4.923644271822799e-05,"LinXiao-Hong,WalterJohannes,ScheidtmannKarl,OhstKim,NewportJohn,WalterGernot",['Protein phosphatase 2A is required for the initiation of chromosomal DNA replication'],1998
4.923644271822799e-05,"LiMei,MakkinjeAnthony,DamuniZahi",['The Myeloid Leukemia-associated Protein SET Is a Potent Inhibitor of Protein Phosphatase 2A'],1996
4.923644271822799e-05,"WatanabeAyako,KawachiYasunori,NishiharaToshio,UchidaTatsumi,SetsuKojun,HikijiKazumasa",['Extra Y chromosome in T-cell acute lymphoblastic leukemia'],1996
4.923644271822799e-05,"MurrayJeffrey C.,BuetowKenneth H.,WeberJames L.,LudwigsenSusan,Scherpbier-HeddemaTitia,ManionFrank,QuillenJohn,SheffieldVal C.,SundenSara,DuykGeoffrey M.,WeissenbachJean,GyapayGabor,DibColette,MorrissetteJean,LathropG. Mark,VignalAlain,WhiteRay,MatsunamiNorisada,GerkenSteven,MellsRoberta,AlbertsenHans,PlaetkeRosemarie,OdelbergShannon,WardDavid,DaussetJean,CohenDaniel,CannHoward",['A Comprehensive Human Linkage Map with Centimorgan Density'],1994
4.923644271822799e-05,GianfrancescoF,['A novel pseudoautosomal gene encoding a putative GTP-binding protein resides in the vicinity of the Xp/Yp telomere'],1998
4.923644271822799e-05,"ConradChristian,HierlThomas,GläserBirgitta,TaylorKay,ZeitlerSylvia,ChandleyAnn C.,SchemppWerner",['High-resolution fluorescencein situ hybridization ofRBM- andTSPY-related cosmids on released Y chromatin in humans and pygmy chimpanzees'],1996
4.923644271822799e-05,"KimHeui-Soo,TakenakaOsamu","['A comparison of TSPY genes from Y-chromosomal DNA of the great apes and humans: Sequence, evolution, and phylogeny']",1996
4.923644271822799e-05,TonyHunter,['Anti-phosphatases take the stage'],1998
4.923644271822799e-05,"GburekBernard M.,KollmorgenThomas A.,QianJunqi,D'Souza-GburekSharon M.,LieberMichael M.,JenkinsRobert B.",['Chromosomal Anomalies in Stage D1 Prostate Adenocarcinoma Primary Tumors and Lymph Node Metastases Detected by Fluorescence in Situ Hybridization'],1997
4.923644271822799e-05,"KirkJudy A.,VandevanterDonald R.,BibermanJennifer,BryantEileen M.",['Y chromosome loss in chronic myeloid leukemia detected in both normal and malignant cells by interphase fluorescence in situ hybridization'],1994
4.923644271822799e-05,BrothmanArthur R.,['Cytogenetic studies in prostate cancer: Are we making progress?'],1997
4.923644271822799e-05,"RiedK.,RaoE.,SchiebelK.,RappoldG. A.",['Gene Duplications as a Recurrent Theme in the Evolution of the Human Pseudoautosomal Region 1: Isolation of the Gene ASMTL'],1998
4.923644271822799e-05,"SchiebelK.,MertzA.,WinkelmannM.,GläserB.,SchemppW.,RappoldG.",['FISH localization of the human Y-homolog of protein kinase PRKX (PRKY) to Yp11.2 and two pseudogenes to 15q26 and Xq12→q13'],1997
4.923644271822799e-05,"KönigJosée J.,TeubelWilma,Van DongenJan Willem,RomijnJohannes C.,HagemeijerAnne,SchröderFritz H.","['Loss and gain of chromosomes 1, 18, and Y in prostate cancer']",1994
4.923644271822799e-05,"AbeliovichDvorah,YehudaOrly,Ben-NeriahSusana,OrReuven",['Loss of Y chromosome'],1994
4.923644271822799e-05,"XuJianfeng,MeyersDeborah,FreijeDiha,IsaacsSarah,WileyKathy,NusskernDeborah,EwingCharles,WilkensEric,BujnovszkyPiroska,BovaG. Steven,WalshPatrick,IsaacsWilliam,SchleutkerJohanna,MatikainenMika,TammelaTeuvo,VisakorpiTapio,KallioniemiOlli-P.,BerryRebecca,SchaidDaniel,FrenchAmy,McDonnellShannon,SchroederJennifer,BluteMichael,ThibodeauStephen,GrönbergHenrik,EmanuelssonMonika,DamberJan-Erik,BerghAnders,JonssonBjörn-Anders,SmithJeffrey,Bailey-WilsonJoan,CarptenJohn,StephanDietrich,GillandersElizabeth,AmundsonIsaac,KainuTommi,Freas-LutzDiana,Baffoe-BonnieAgnes,Van AuckenAnne,SoodRaman,CollinsFrancis,BrownsteinMichael,TrentJeffrey",['Evidence for a prostate cancer susceptibility locus on the X chromosome.'],1998
4.923644271822799e-05,"KelloggD R,KikuchiA,Fujii-NakataT,TurckC W,MurrayA W",['Members of the NAP/SET family of proteins interact specifically with B-type cyclins.'],1995
4.923644271822799e-05,YongE.,['Androgen receptor transactivation domain and control of spermatogenesis'],1998
4.923644271822799e-05,"VogelTanja,DechendFrank,ManzEberhard,JungChristian,JakubiczkaSybille,FehrSusanne,SchmidtkeJörg,SchniedersFrank",['Organization and expression of bovine TSPY'],1997
4.923644271822799e-05,"NagataK,KawaseH,HandaH,YanoK,YamasakiM,IshimiY,OkudaA,KikuchiA,MatsumotoK","['Replication factor encoded by a putative oncogene, set, associated with myeloid leukemogenesis.']",1995
4.923644271822799e-05,"von LindernM,van BaalS,WiegantJ,RaapA,HagemeijerA,GrosveldG","[""Can, a putative oncogene associated with myeloid leukemogenesis, may be activated by fusion of its 3' half to different genes: characterization of the set gene.""]",1992
4.923644271822799e-05,EspositoT,['A novel pseudoautosomal human gene encodes a putative protein similar to Ac-like transposases'],1999
4.923644271822799e-05,"ElliottD.J.,OgheneK.,MakarovG.,MakarovaO.,HargreaveT.B.,ChandleyA.C.,EperonI.C.,CookeH.J.",['Dynamic changes in the subnuclear organisation of pre-mRNA splicing proteins and RBM during human germ cell development'],1998
4.923644271822799e-05,"KömüvesLászló G.,HanleyKaren,JiangYan,EliasPeter M.,WilliamsMary L.,FeingoldKenneth R.",['Ligands and Activators of Nuclear Hormone Receptors Regulate Epidermal Differentiation During Fetal Rat Skin Development'],1998
4.923644271822799e-05,error,error,
4.923644271822799e-05,"RiskeCarolyn B.,MorganRodman,OndreycoSharon,SandbergAvery A.",['X and Y chromosome loss as sole abnormality in acute non-lymphocytic leukemia (ANLL)'],1994
4.9236855887269655e-05,"SaalFrederick S. vom,TimmsBarry G.,MontanoMonica M.,PalanzaPaola,ThayerKristina A.,NagelSusan C.,DharMinati D.,GanjamV. K.,ParmigianiStefano,WelshonsWade V.",['Prostate enlargement in mice due to fetal exposure to low doses of estradiol or diethylstilbestrol and opposite effects at high\u2009doses'],1997
4.9236855887269655e-05,"HorwitzKathryn B.,McGuireWilliam L.",['Estrogen Control of Progesterone Receptor Induction in Human Breast Cancer: Role of Nuclear Estrogen Receptor'],1979
4.9236855887269655e-05,"SinclairAdriane Watkins,CaoMei,PaskAndrew,BaskinLaurence,CunhaGerald R.",['Flutamide-induced hypospadias in rats: A critical assessment'],2017
4.9236855887269655e-05,PrinsG S,['Neonatal estrogen exposure induces lobe-specific alterations in adult rat prostate androgen receptor expression.'],1992
4.9236855887269655e-05,"JänneO.,KontulaK.,LuukkainenT.,VihkoR.",['Oestrogen-induced progesterone receptor in human uterus'],1975
4.9236855887269655e-05,"AntalMaria Cristina,KrustAndrée,ChambonPierre,MarkManuel",['Sterility and absence of histopathological defects in nonreproductive organs of a mouse ERβ-null mutant'],2008
4.9236855887269655e-05,"BonitzR.P.,HannaM.K.",['Correction of congenital penoscrotal webbing in children: A retrospective review of three surgical techniques'],2016
4.9236855887269655e-05,"BlokLeen J.,BartlettJohn M.S.,VriesJoan Bolt-de,ThemmenAxel P.N.,BrinkmannAlbert O.,WeinbauerGerhard F.,NieschlagEberhard,Anton GrootegoedJ.",['Regulation of androgen receptor mRNA and protein in the rat testis by testosterone'],1991
4.9236855887269655e-05,"CunhaGerald R.,KuritaTakeshi,CaoMei,ShenJoel,RobboyStanley,BaskinLaurence",['Molecular mechanisms of development of the human fetal female reproductive tract'],2017
4.9236855887269655e-05,"CUNHAGERALD R.,DONJACOURANNEMARIE A.,COOKEPAUL S.,MEEHSARRON,BIGSBYROBERT M.,HIGGINSSTEPHEN J.,SUGIMURAYOSHIKI",['The Endocrinology and Developmental Biology of the Prostate*'],1987
4.9236855887269655e-05,"HutsonJ.M.,BaskinL.S.,RisbridgerG.,CunhaG.R.",['The power and perils of animal models with urogenital anomalies: Handle with care'],2014
4.923820731014577e-05,"ImbeaudSandrine,FaureEmmanuelle,LamarreIsabelle,MattéiMarie-Geneviève,di ClementeNathalie,TizardRichard,Carré-EusèbeDanièle,BelvilleCorinne,TragethonLars,TonkinChristopher,NelsonJanice,McAuliffeMichele,BidartJean-Michel,LababidiAbdul,JossoNathalie,CateRichard L.,PicardJean-Yves",['Insensitivity to anti–Müllerian hormone due to a mutation in the human anti–Müllerian hormone receptor'],1995
4.923969738978891e-05,"IzquierdoMiguel A.,Van Der ValkPaul,Van Ark-otteJannette,RubioGonzalo,Germa-LluchJose R.,UedaRyuzo,ScheperRik J.,TakahashiTakashi,GiacconeGiuseppe",['Differential expression of the c-kit proto-oncogene in germ cell tumours'],1995
4.923969738978891e-05,"BokemeyerCarsten,KuczykMarkus A.,DunnTheresa,SerthJ�rgen,HartmannKristin,JonassonJens,PietschTorsten,JonasUdo,SchmollHans-Joachim",['Expression of stem-cell factor and its receptor c-kit protein in normal testicular tissue and malignant germ-cell tumours'],1996
4.923969738978891e-05,"Rajpert-De MeytsE.,KvistM.,Skakkeb�kN.E.",['Heterogeneity of expression of immunohistochemical tumour markers in testicular carcinoma in situ: pathogenetic relevance'],1996
4.923969738978891e-05,"PaulsKatharina,JägerRichard,WeberSusanne,WardelmannEva,KochArend,BüttnerReinhard,SchorleHubert","['Transcription factor AP-2γ, a novel marker of gonocytes and seminomatous germ cell tumors']",2005
4.924098400549453e-05,"HUYGHEERIC,MATSUDATOMOHIRO,THONNEAUPATRICK",['Increasing Incidence of Testicular Cancer Worldwide: A Review'],2003
4.924360614620009e-05,SohvalArthur R.,['Testicular Dysgenesis in Relation to Neoplasm of the Testicle'],1956
4.924360614620009e-05,SohvalArthur R.,['Testicular Dysgenesis as an Etiologic Factor in Cryptorchidism'],1954
4.9244959410297875e-05,"JacksonPeter,ThompsonR.J.",['The demonstration of new human brain-specific proteins by high-resolution two-dimensional polyacrylamide gel electrophoresis'],1981
4.9244959410297875e-05,"HackerG. W.,PolakJ. M.,SpringallD. R.,BallestaJ.,CadieuxA.,GuJ.,TrojanowskiJ. Q.,DahlD.,MarangosP. J.",['Antibodies to neurofilament protein and other brain proteins reveal the innervation of peripheral organs'],1985
4.9244959410297875e-05,"DahlDoris,BignamiAmico",['Preparation of antisera to neurofilament protein from chicken brain and human sciatic nerve'],1977
4.9244959410297875e-05,"GulbenkianS.,MerighiA.,WhartonJ.,VarndellI. M.,PolakJ. M.",['Ultrastructural evidence for the coexistence of calcitonin gene-related peptide and substance P in secretory vesicles of peripheral nerves in the guinea pig'],1986
4.9244959410297875e-05,"DalsgaardC.-J.,Franco-CerecedaA.,SariaA.,LundbergJ.M.,Theodorsson-NorheimE.,H�kfeltT.",['Distribution and origin of substance P and neuropeptide Y-immunoreactive nerves in the guinea-pig heart'],1986
4.9244959410297875e-05,"JacksonPeter,ThomsonVirginia M.,ThompsonR. J.","['A Comparison of the Evolutionary Distribution of the Two Neuroendocrine Markers, Neurone-Specific Enolase and Protein Gene Product 9.5']",1985
4.9244959410297875e-05,"GulbenkianS.,WhartonJ.,HackerG.W.,VarndellI.M.,BloomS.R.,PolakJ.M.",['Co-localization of neuropeptide tyrosine (NPY) and its C-terminal flanking peptide (C-PON)'],1985
4.9244959410297875e-05,"GRAHAMD.I.,THOMASD.G.T.,BROWNI.",['Nervous system antigens'],1983
4.9244959410297875e-05,"DahlD.,GrossiM.,BignamiA.",['Masking of epitopes in tissue sections'],1984
4.9244959410297875e-05,JohnstonBrian D.,['Nerve endings in the human endocardium'],1968
4.9244959410297875e-05,"LundbergJan M.,Franco-CerecedaAnders,HuaXiaoying,HökfeltTomas,FischerJan A.",['Co-existence of substance P and calcitonin gene-related peptide-like immunoreactivities in sensory nerves in relation to cardiovascular and bronchoconstrictor effects of capsaicin'],1985
4.9244959410297875e-05,"LundbergJan M.,SariaAlois,Franco-CerecedaAnders,H�kfeltTomas,TereniusLars,GoldsteinMenek",['Differential effects of reserpine and 6-hydroxydopamine on neuropeptide Y (NPY) and noradrenaline in peripheral neurons'],1985
4.9244959410297875e-05,"DhallUsha,CowenTimothy,HavenAldwyn J.,BurnstockGeoffrey",['Perivascular noradrenergic and peptide-containing nerves show different patterns of changes during development and ageing in the guinea-pig'],1986
4.9244959410297875e-05,"CowenT.,HavenA. J.,BurnstockG.",['Pontamine sky blue: A counterstain for background autofluorescence in fluorescence and immunofluorescence histochemistry'],1985
